Agency,Platform,Url,Date Sampled,Likes/Followers/Visits/Downloads
CAU,Facebook,http://www.facebook.com/NYCMayorsCAU,2012-04-09,350
DOITT,Facebook,http://www.facebook.com/pages/New-York-NY/NYC-INFORMATION-TECHNOLOGY-TELECOMMUNICATIONS/104786059565184,2012-04-09,347
City Charter,Facebook,http://www.facebook.com/pages/New-York-NY/NYC-Charter-Revision-Commission/110528715643388,2012-04-09,287
Veteran's Affairs,Facebook,http://www.facebook.com/pages/NYC-Mayors-Office-of-Veterans-Affairs/128003537214726,2012-04-09,363
DHS,Facebook,http://www.facebook.com/pages/New-York-NY/HOPE-2011/157690657606772,2012-04-09,302
NYC & Co,Facebook,http://www.facebook.com/nycgo.de,2012-04-09,483
NYC & Co,Facebook,http://www.facebook.com/nycgo.fr,2012-04-09,602
SICB1,Facebook,https://www.facebook.com/CB1SI,2012-04-09,356
ACS,Facebook,http://www.facebook.com/FamilyConnectionsNYC,2012-04-09,425
DCA,Facebook,http://www.facebook.com/NYCDCA,2012-04-09,458
NYC & Co,Facebook,http://www.facebook.com/nycgo.au,2012-04-09,471
NYC & Co,Facebook,http://www.facebook.com/nycgo.ca,2012-04-09,470
NYCHA,Facebook,http://www.facebook.com/NYCHA,2012-04-09,880
NYC & Co,Facebook,http://www.facebook.com/nycgo.uk,2012-04-09,977
NYC & Co,Facebook,http://www.facebook.com/nycgo.it,2012-04-09,1328
Culture,Facebook,https://www.facebook.com/piypnyc,2012-04-09,816
SBS,Facebook,http://www.facebook.com/NYCBusiness,2012-04-09,1051
FUND,Facebook,http://www.facebook.com/mayorsfundtoadvancenyc,2012-04-09,887
DOT,Facebook,http://www.facebook.com/YouTheManNYC,2012-04-09,1031
NYC & Co,Facebook,http://www.facebook.com/nycgo.es,2012-04-09,1955
HHC,Facebook,http://www.facebook.com/nychhc,2012-04-09,1115
MOME,Facebook,http://www.facebook.com/nycmedia.jobhunt,2012-04-09,1164
GreeNYC,Facebook,https://www.facebook.com/birdienyc,2012-04-09,1401
311,Facebook,http://www.facebook.com/pages/New-York-City-311/84372567650,2012-04-09,1451
DOH,Facebook,http://www.facebook.com/NYCKnows,2012-04-09,1712
DOE,Facebook,http://www.facebook.com/nycgrads,2012-04-09,1830
DEP,Facebook,http://www.facebook.com/nycwater,2012-04-09,2423
MOME,Facebook,https://www.facebook.com/NYCMedia,2012-04-09,2862
EDC,Facebook,http://www.facebook.com/NYCEDC,2012-04-09,3180
SBS,Facebook,http://www.facebook.com/nycworkforce1,2012-04-09,4570
DOT,Facebook,http://www.facebook.com/NYCDOT,2012-04-09,3696
EDC,Facebook,http://www.facebook.com/AppSciNYC,2012-04-09,3769
DYCD,Facebook,http://www.facebook.com/nycyouth,2012-04-09,4618
DOH,Facebook,http://www.facebook.com/EatingHealthyNYC,2012-04-09,24618
NYC & Co,Facebook,http://www.facebook.com/nycgo.br,2012-04-09,4985
DOE,Facebook,http://www.facebook.com/NYCTeachingFellows,2012-04-09,5277
NYCService,Facebook,http://www.facebook.com/nycservice,2012-04-09,5470
NYC Mayors Cup,Facebook,https://www.facebook.com/nycmayorscup,2012-04-09,9598
DOH,Facebook,http://www.facebook.com/nycquits,2012-04-09,8753
DOE,Facebook,http://www.facebook.com/pages/I-TEACH-NYC/11409913191,2012-04-09,7662
DOE,Facebook,http://www.facebook.com/fundforpublicschools,2012-04-09,8316
DPR,Facebook,http://www.facebook.com/nycparks,2012-04-09,13339
OEM,Facebook,http://www.facebook.com/nycemergencymanagement,2012-04-09,13966
DOE,Facebook,http://www.facebook.com/NYCschools,2012-04-09,20101
DOH,Facebook,http://www.facebook.com/NYCcondom,2012-04-09,18517
NYC & Co,Facebook,http://www.facebook.com/nycgo,2012-04-09,41163
FDNY,Facebook,http://www.facebook.com/FDNYhome,2012-04-09,78265
CCRB,Facebook,https://www.facebook.com/home.php#!/pages/NYC-Civilian-Complaint-Review-Board/152765208087880,2012-04-09,14
Commission on Human Rights,Facebook,http://www.facebook.com/NYCCommissionOnHumanRights,2012-04-09,47
DOB,Facebook,http://www.facebook.com/NYCBuildings,2012-04-09,1038
DSNY,Facebook,http://www.facebook.com/pages/NYC-Recycle-More-Waste-Less/152173854860863,2012-04-09,99
HDP,Facebook,http://www.facebook.com/pages/NYC-HPD-POE/128962093860639,2012-04-09,187
LPC,Facebook,http://www.facebook.com/pages/NYC-Landmarks-Preservation-Commission/133261836703216,2012-04-09,95
Materials for the Arts,Facebook,https://www.facebook.com/mftanyc,2012-04-09,2745
MOAE,Facebook,http://www.facebook.com/pages/You-Can-Too/203525729692056,2012-04-09,58
MOIA,Facebook,http://www.facebook.com/pages/WE-ARE-NEW-YORK/174438697072,2012-04-09,1881
MOME,Facebook,http://www.facebook.com/NYCMINY,2012-04-09,492
NYC Gov,Facebook,http://www.facebook.com/nycgov,2012-04-09,7391
NYCCFB,Facebook,http://www.facebook.com/nycvotes,2012-04-09,83
DSNY,YouTube,http://www.youtube.com/nycrecyclemore,2012-04-09,4
LMEC,Flickr,http://www.facebook.com/pages/New-York-NY/Latin-Media-and-Entertainment-Week/122259604487271,2012-04-09,261
GreeNYC,Foursquare,http://foursquare.com/birdie_nyc,2012-04-09,79
DOH,Foursquare,https://foursquare.com/nychealthy,2012-04-09,84
DOT,Foursquare,http://foursquare.com/user/7474166,2012-04-09,4
DPR,Foursquare,https://foursquare.com/nycparks,2012-04-09,10619
EDC,Foursquare,https://foursquare.com/user/3045331,2012-04-09,19
Materials for the Arts,Foursquare,https://foursquare.com/mftanyc,2012-04-09,11
NYC Gov,Foursquare,http://foursquare.com/nycgov,2012-04-09,16975
NYC Gov,Foursquare,https://foursquare.com/nycgov,2012-04-09,10076
NYCHA,Foursquare,https://foursquare.com/nycha,2012-04-09,32
311,iTunes,http://itunes.apple.com/us/app/nyc-311/id324897619?mt=8,2012-04-09,16879
DOH,iTunes,http://itunes.apple.com/app/nyc-condom-finder-by-nyc-health/id418902795,2012-04-09,8041
DSNY,iTunes,http://itunes.apple.com/us/app/nycrecycles/id445457149?ls=1&mt=8,2012-04-09,171
DSNY,iTunes,http://itunes.apple.com/us/app/stuff-ex/id445438603?ls=1&mt=8,2012-04-09,142
Mayor's Office,iTunes,http://itunes.apple.com/us/app/nyc-city-hall/id375398827?mt=8,2012-04-09,3186
MOME,iTunes,http://itunes.apple.com/us/app/nyc-media-app/id433177943?mt=8,2012-04-09,944
MOME,iTunes,http://itunes.apple.com/us/app/miny-discount-vendors/id372448233?mt=8,2012-04-09,350
DOE,Linked-In,http://www.linkedin.com/groups?gid=1545057&home=,2012-04-09,287
DOE,Linked-In,http://www.linkedin.com/company/nyc-teaching-fellows,2012-04-09,1913
DOE,Linked-In,http://www.linkedin.com/company/nyc-department-of-education,2012-04-09,18745
SBS,Linked-In,http://www.linkedin.com/company/workforce1,2012-04-09,322
SBS,Linked-In,http://www.linkedin.com/company/small-business-services,2012-04-09,137
NYC Digital,Tumblr,http://nycdigital.tumblr.com,2012-04-09,2279
DOT,Tumblr,http://thedailypothole.tumblr.com,2012-04-09,406
EDC,Tumblr,http://nycedc.tumblr.com/,2012-04-09,819
NYC Digital,Tumblr,http://nycopendata.tumblr.com,2012-04-09,323
NYC Gov,Tumblr,nycgov.tumblr.com,2012-04-09,2610
NYCDCAS,Twitter,http://twitter.com/NYCDCAS,2012-04-09,17
SBS,Twitter,https://twitter.com/NYCWorkforce1,2012-04-09,356
City Store,Twitter,http://twitter.com/citystorenyc,2012-04-09,193
LPC,Twitter,https://twitter.com/NYCLPC,2012-04-09,448
DOE,Twitter,http://twitter.com/alumny,2012-04-09,153
OEM,Twitter,http://twitter.com/NYCOEM,2012-04-09,141
NYC & Co,Twitter,http://twitter.com/nycgoshop,2012-04-09,337
LMEC,Twitter,http://twitter.com/nyclmew,2012-04-09,338
DPR,Twitter,http://www.twitter.com/Pearl_Squirrel,2012-04-09,241
HRA,Twitter,http://twitter.com/nychra,2012-04-09,555
NYC Digital,Twitter,http://twitter.com/nycdigital,2012-04-09,1470
energyNYC,Twitter,http://twitter.com/energy_nyc,2012-04-09,509
DFTA,Twitter,http://twitter.com/NYCaging,2012-04-09,587
DOE,Twitter,http://twitter.com/TheFundforPS,2012-04-09,367
MOPD,Twitter,http://twitter.com/nyc_mopd,2012-04-09,609
NYCCFB,Twitter,http://twitter.com/NYCCFB,2012-04-09,616
EDC,Twitter,http://twitter.com/AppSciNYC,2012-04-09,1153
DCA,YouTube,http://www.youtube.com/nycdca,2012-04-09,17
DOB,Twitter,http://twitter.com/nycCoolRoofs,2012-04-09,746
DOE,Twitter,http://twitter.com/nyctf,2012-04-09,694
DOT,Twitter,http://www.Twitter.com/YouTheManNYC,2012-04-09,956
City Charter,Twitter,http://twitter.com/CityCharterNYC,2012-04-09,715
DFTA,Twitter,http://www.twitter.com/timebanksnyc,2012-04-09,805
SBS,Twitter,http://www.twitter.com/NYCBusSolutions,2012-04-09,1292
MOME,Twitter,http://www.twitter.com/madeinny,2012-04-09,1731
GreeNYC,Twitter,http://www.twitter.com/Birdie_NYC,2012-04-09,1511
DOI,Twitter,http://twitter.com/DOINews,2012-04-09,1689
DCA,Twitter,http://twitter.com/nycdca,2012-04-09,1965
DOE,Twitter,http://twitter.com/iteachnyc,2012-04-09,1479
CAU,Twitter,www.twitter.com/mayorscau,2012-04-09,1821
HHC,Twitter,http://twitter.com/HHCnyc,2012-04-09,2447
MOIA,Twitter,https://twitter.com/NYCimmigrants,2012-04-09,1984
SBS,Twitter,http://www.twitter.com/NYCBusinessExp,2012-04-09,2656
DEP,Twitter,http://twitter.com/nycwater,2012-04-09,3046
DOITT,Twitter,http://twitter.com/nycdoitt,2012-04-09,3011
PlaNYC,Twitter,http://twitter.com/PlaNYC,2012-04-09,3190
DYCD,Twitter,http://twitter.com/nycyouth,2012-04-09,2784
NYCService,Twitter,http://twitter.com/nycservice,2012-04-09,3113
TLC,Twitter,http://twitter.com/NYCTaxi,2012-04-09,3168
DOB,Twitter,http://twitter.com/nyc_buildings,2012-04-09,3703
NYCHA,Twitter,http://twitter.com/NYCHA,2012-04-09,3880
MOME,Twitter,http://www.twitter.com/nyc_media,2012-04-09,7035
EDC,Twitter,http://twitter.com/nycedc,2012-04-09,7525
DOH,Twitter,http://twitter.com/nycHealthy,2012-04-09,8313
NYC Digital,Twitter,http://twitter.com/nycgov,2012-04-09,18652
311,Twitter,http://www.twitter.com/NYCASP,2012-04-09,10391
DOT,Twitter,http://twitter.com/NYC_DOT,2012-04-09,14789
FDNY,Twitter,http://www.twitter.com/FDNY,2012-04-09,26002
DOE,Twitter,http://twitter.com/NYCSchools,2012-04-09,22240
DPR,Twitter,http://twitter.com/NYCParks,2012-04-09,23027
NYPD,Twitter,http://twitter.com/NYPDnews,2012-04-09,32239
311,Twitter,http://www.twitter.com/311NYC,2012-04-09,26934
OEM,Twitter,http://twitter.com/NotifyNYC,2012-04-09,38391
NYC & Co,Twitter,http://twitter.com/nycgo,2012-04-09,53462
Mayor's Office,Twitter,http://www.twitter.com/nycmayorsoffice,2012-04-09,64299
Change By Us,Twitter,www.twitter.com/ChangebyUs_NYC,2012-04-09,1058
DHS,Twitter,www.twitter.com/nycdhs,2012-04-09,294
DSNY,Twitter,www.twitter.com/nycrecycles,2012-04-09,35
FDNY,Twitter,https://twitter.com/joinFDNY,2012-04-09,1413
Materials for the Arts,Twitter,https://twitter.com/mftanyc,2012-04-09,1878
MOAE,Twitter,http://twitter.com/youcantoonyc,2012-04-09,27
NYC Waterfront,Twitter,http://twitter.com/nycwaterfront,2012-04-09,99
NYCCFB,Twitter,http://twitter.com/NYCVotes,2012-04-09,160
NYCGLOBAL,Twitter,www.twitter.com/nycglobal,2012-04-09,147
Prob,Twitter,www.twitter.com/nycprobation,2012-04-09,121
Veteran's Affairs,Twitter,http://twitter.com/NYCVeterans,2012-04-09,257
DOH,YouTube,http://www.youtube.com/user/drinkingsugar,2012-04-09,176
DOE,YouTube,http://www.youtube.com/thefundforps,2012-04-09,1
LMEC,YouTube,http://www.youtube.com/user/NYCLMEW,2012-04-09,6
Probation,YouTube,http://www.youtube.com/NYCProbation,2012-04-09,8
DOITT,YouTube,http://www.youtube.com/doittnews,2012-04-09,29
GreeNYC,YouTube,http://www.youtube.com/BirdieNYCity,2012-04-09,15
HRA,YouTube,http://www.youtube.com/user/HRANYC,2012-04-09,25
NYCHA,YouTube,http://www.youtube.com/NYCHAHousing,2012-04-09,30
HHC,YouTube,http://www.youtube.com/HHCnyc,2012-04-09,36
DOE,YouTube,http://www.youtube.com/nycschools,2012-04-09,44
DYCD,YouTube,http://www.youtube.com/dycdnyc,2012-04-09,53
OEM,YouTube,http://www.youtube.com/nycoem,2012-04-09,67
DOB,YouTube,http://www.youtube.com/NYCBUILDINGS,2012-04-09,84
EDC,YouTube,http://www.youtube.com/NYCEDC,2012-04-09,117
MOME,YouTube,http://www.youtube.com/nycmedia25,2012-04-09,153
DPR,YouTube,http://www.youtube.com/user/NYCParksDepartment,2012-04-09,237
DOT,YouTube,http://www.youtube.com/NYCDOT,2012-04-09,328
Mayor's Office,YouTube,http://www.youtube.com/mayorbloomberg,2012-04-09,663
NYPD,YouTube,http://www.youtube.com/nypd,2012-04-09,3066
DOH,YouTube,http://www.youtube.com/NYCHealth,2012-04-09,125
FDNY,YouTube,http://www.youtube.com/user/yourFDNY,2012-04-09,1082
MOAE,YouTube,http://www.youtube.com/YouCanTooNYC,2012-03-14,5
ENDHT,Facebook,http://www.facebook.com/pages/NYC-Lets-End-Human-Trafficking/125730490795659?sk=wall,2012-03-14,9
VAC,Facebook,https://www.facebook.com/pages/NYC-Voter-Assistance-Commission/110226709012110,2012-03-14,47
PlaNYC,Facebook,http://www.facebook.com/pages/New-York-NY/PlaNYC/160454173971169?ref=ts,2012-03-14,81
DFTA,Facebook,http://www.facebook.com/pages/NYC-Department-for-the-Aging/109028655823590,2012-03-14,162
energyNYC,Facebook,http://www.facebook.com/EnergyNYC?sk=wall,2012-03-14,175
MOIA,Facebook,http://www.facebook.com/ihwnyc,2012-03-14,160
City Store,Facebook,http://www.facebook.com/citystorenyc,2012-03-14,207
OCDV,Facebook,http://www.facebook.com/pages/NYC-Healthy-Relationship-Training-Academy/134637829901065,2012-03-14,310
HIA,Facebook,http://www.facebook.com/pages/New-York-City-Health-Insurance-Link/145920551598,2012-03-14,229
MOPD,Facebook,http://www.facebook.com/pages/New-York-City-Mayors-Office-for-People-with-Disabilities/145237285504681?sk=wall,2012-03-14,292
DOB,Facebook,http://www.facebook.com/NYCurbancanvas,2012-03-14,243
DOT,Facebook,http://www.facebook.com/JanetteSadikKhan,2012-03-14,348
HRA,Facebook,http://www.facebook.com/#!/pages/New-York-NY/NYC-DADS/111504588886342,2012-03-14,262
MOPD,Facebook,http://www.facebook.com/profile.php?id=1570569347,2012-03-14,269
DFTA,Facebook,http://www.facebook.com/timebanksnyc,2012-03-14,286
DOB,Facebook,http://www.facebook.com/coolroofs?sk=wall,2012-03-14,307
NYC & Co,Facebook,http://www.facebook.com/nycgo.nl,2012-03-14,344
MOIA,Facebook,http://www.facebook.com/pages/NYC-Mayors-Office-of-Immigrant-Affairs/118622031512497,2012-03-14,349
CAU,Facebook,http://www.facebook.com/NYCMayorsCAU,2012-03-14,336
DOITT,Facebook,http://www.facebook.com/pages/New-York-NY/NYC-INFORMATION-TECHNOLOGY-TELECOMMUNICATIONS/104786059565184,2012-03-14,336
City Charter,Facebook,http://www.facebook.com/pages/New-York-NY/NYC-Charter-Revision-Commission/110528715643388,2012-03-14,285
Veteran's Affairs,Facebook,http://www.facebook.com/pages/NYC-Mayors-Office-of-Veterans-Affairs/128003537214726,2012-03-14,353
DHS,Facebook,http://www.facebook.com/pages/New-York-NY/HOPE-2011/157690657606772,2012-03-14,302
NYC & Co,Facebook,http://www.facebook.com/nycgo.de,2012-03-14,455
NYC & Co,Facebook,http://www.facebook.com/nycgo.fr,2012-03-14,551
SICB1,Facebook,https://www.facebook.com/CB1SI,2012-03-14,348
ACS,Facebook,http://www.facebook.com/FamilyConnectionsNYC,2012-03-14,411
DCA,Facebook,http://www.facebook.com/NYCDCA,2012-03-14,438
NYC & Co,Facebook,http://www.facebook.com/nycgo.au,2012-03-14,451
NYC & Co,Facebook,http://www.facebook.com/nycgo.ca,2012-03-14,454
NYCHA,Facebook,http://www.facebook.com/NYCHA,2012-03-14,825
NYC & Co,Facebook,http://www.facebook.com/nycgo.uk,2012-03-14,867
NYC & Co,Facebook,http://www.facebook.com/nycgo.it,2012-03-14,1209
Culture,Facebook,https://www.facebook.com/piypnyc,2012-03-14,747
SBS,Facebook,http://www.facebook.com/NYCBusiness,2012-03-14,988
FUND,Facebook,http://www.facebook.com/mayorsfundtoadvancenyc,2012-03-14,855
DOT,Facebook,http://www.facebook.com/YouTheManNYC,2012-03-14,977
NYC & Co,Facebook,http://www.facebook.com/nycgo.es,2012-03-14,1791
HHC,Facebook,http://www.facebook.com/nychhc,2012-03-14,1090
MOME,Facebook,http://www.facebook.com/nycmedia.jobhunt,2012-03-14,1151
GreeNYC,Facebook,https://www.facebook.com/birdienyc,2012-03-14,1382
311,Facebook,http://www.facebook.com/pages/New-York-City-311/84372567650,2012-03-14,1423
DOH,Facebook,http://www.facebook.com/NYCKnows,2012-03-14,1682
DOE,Facebook,http://www.facebook.com/nycgrads,2012-03-14,1832
DEP,Facebook,http://www.facebook.com/nycwater,2012-03-14,2337
MOME,Facebook,https://www.facebook.com/NYCMedia,2012-03-14,2800
EDC,Facebook,http://www.facebook.com/NYCEDC,2012-03-14,3100
SBS,Facebook,http://www.facebook.com/nycworkforce1,2012-03-14,4378
DOT,Facebook,http://www.facebook.com/NYCDOT,2012-03-14,3630
EDC,Facebook,http://www.facebook.com/AppSciNYC,2012-03-14,3717
DYCD,Facebook,http://www.facebook.com/nycyouth,2012-03-14,4545
DOH,Facebook,http://www.facebook.com/EatingHealthyNYC,2012-03-14,7379
NYC & Co,Facebook,http://www.facebook.com/nycgo.br,2012-03-14,4845
DOE,Facebook,http://www.facebook.com/NYCTeachingFellows,2012-03-14,5148
NYCService,Facebook,http://www.facebook.com/nycservice,2012-03-14,5403
NYC Mayors Cup,Facebook,https://www.facebook.com/nycmayorscup,2012-03-14,8839
DOH,Facebook,http://www.facebook.com/nycquits,2012-03-14,7943
DOE,Facebook,http://www.facebook.com/pages/I-TEACH-NYC/11409913191,2012-03-14,7584
DOE,Facebook,http://www.facebook.com/fundforpublicschools,2012-03-14,8291
DPR,Facebook,http://www.facebook.com/nycparks,2012-03-14,12979
OEM,Facebook,http://www.facebook.com/nycemergencymanagement,2012-03-14,13815
DOE,Facebook,http://www.facebook.com/NYCschools,2012-03-14,19689
DOH,Facebook,http://www.facebook.com/NYCcondom,2012-03-14,18058
NYC & Co,Facebook,http://www.facebook.com/nycgo,2012-03-14,37751
FDNY,Facebook,http://www.facebook.com/FDNYhome,2012-03-14,74974
CCRB,Facebook,https://www.facebook.com/home.php#!/pages/NYC-Civilian-Complaint-Review-Board/152765208087880,2012-03-14,13
DOB,Facebook,http://www.facebook.com/NYCBuildings,2012-03-14,996
DSNY,Facebook,http://www.facebook.com/pages/NYC-Recycle-More-Waste-Less/152173854860863,2012-03-14,92
HDP,Facebook,http://www.facebook.com/pages/NYC-HPD-POE/128962093860639,2012-03-14,143
LPC,Facebook,http://www.facebook.com/pages/NYC-Landmarks-Preservation-Commission/133261836703216,2012-03-14,80
Materials for the Arts,Facebook,https://www.facebook.com/mftanyc,2012-03-14,2658
MOAE,Facebook,http://www.facebook.com/pages/You-Can-Too/203525729692056,2012-03-14,53
MOIA,Facebook,http://www.facebook.com/pages/WE-ARE-NEW-YORK/174438697072,2012-03-14,1853
NYC Gov,Facebook,http://www.facebook.com/nycgov,2012-03-14,2674
LMEC,Flickr,http://www.facebook.com/pages/New-York-NY/Latin-Media-and-Entertainment-Week/122259604487271,2012-03-14,227
GreeNYC,Foursquare,http://foursquare.com/birdie_nyc,2012-03-14,79
DOH,Foursquare,https://foursquare.com/nychealthy,2012-03-14,84
DOT,Foursquare,http://foursquare.com/user/7474166,2012-03-14,4
DPR,Foursquare,https://foursquare.com/nycparks,2012-03-14,10286
EDC,Foursquare,https://foursquare.com/user/3045331,2012-03-14,19
Materials for the Arts,Foursquare,https://foursquare.com/mftanyc,2012-03-14,9
NYC Gov,Foursquare,http://foursquare.com/nycgov,2012-03-14,15281
NYCHA,Foursquare,https://foursquare.com/nycha,2012-03-14,24
311,iTunes,http://itunes.apple.com/us/app/nyc-311/id324897619?mt=8,2012-03-14,16879
DOH,iTunes,http://itunes.apple.com/app/nyc-condom-finder-by-nyc-health/id418902795,2012-03-14,8041
DSNY,iTunes,http://itunes.apple.com/us/app/nycrecycles/id445457149?ls=1&mt=8,2012-03-14,171
DSNY,iTunes,http://itunes.apple.com/us/app/stuff-ex/id445438603?ls=1&mt=8,2012-03-14,142
Mayor's Office,iTunes,http://itunes.apple.com/us/app/nyc-city-hall/id375398827?mt=8,2012-03-14,3186
MOME,iTunes,http://itunes.apple.com/us/app/nyc-media-app/id433177943?mt=8,2012-03-14,944
MOME,iTunes,http://itunes.apple.com/us/app/miny-discount-vendors/id372448233?mt=8,2012-03-14,350
DOE,Linked-In,http://www.linkedin.com/groups?gid=1545057&home=,2012-03-14,288
DOE,Linked-In,http://www.linkedin.com/company/nyc-teaching-fellows,2012-03-14,1846
DOE,Linked-In,http://www.linkedin.com/company/nyc-department-of-education,2012-03-14,18209
SBS,Linked-In,http://www.linkedin.com/company/workforce1,2012-03-14,288
SBS,Linked-In,http://www.linkedin.com/company/small-business-services,2012-03-14,130
NYC Digital,Tumblr,http://nycdigital.tumblr.com,2012-03-14,1657
DOT,Tumblr,http://thedailypothole.tumblr.com,2012-03-14,406
EDC,Tumblr,http://nycedc.tumblr.com/,2012-03-14,819
NYC Digital,Tumblr,http://nycopendata.tumblr.com,2012-03-14,316
NYC Gov,Tumblr,nycgov.tumblr.com,2012-03-14,1900
NYCDCAS,Twitter,http://twitter.com/NYCDCAS,2012-03-14,12
SBS,Twitter,https://twitter.com/NYCWorkforce1,2012-03-14,336
City Store,Twitter,http://twitter.com/citystorenyc,2012-03-14,161
LPC,Twitter,https://twitter.com/NYCLPC,2012-03-14,405
DOE,Twitter,http://twitter.com/alumny,2012-03-14,152
OEM,Twitter,http://twitter.com/NYCOEM,2012-03-14,138
NYC & Co,Twitter,http://twitter.com/nycgoshop,2012-03-14,319
LMEC,Twitter,http://twitter.com/nyclmew,2012-03-14,312
